POINTS
23.000000,5.000000
9.000000,14.000000
48.000000,23.000000
51.000000,38.000000
64.000000,56.000000
60.000000,71.000000
8.000000,83.000000
51.000000,86.000000
73.000000,87.000000
LINES
51.000000,86.000000,73.000000,87.000000
60.000000,71.000000,51.000000,86.000000
23.000000,5.000000,9.000000,14.000000
48.000000,23.000000,51.000000,86.000000
51.000000,38.000000,64.000000,56.000000
9.000000,14.000000,8.000000,83.000000
64.000000,56.000000,73.000000,87.000000
60.000000,71.000000,73.000000,87.000000
48.000000,23.000000,51.000000,38.000000
64.000000,56.000000,51.000000,86.000000
48.000000,23.000000,64.000000,56.000000
48.000000,23.000000,8.000000,83.000000
23.000000,5.000000,8.000000,83.000000
23.000000,5.000000,48.000000,23.000000
51.000000,38.000000,51.000000,86.000000
8.000000,83.000000,51.000000,86.000000
64.000000,56.000000,60.000000,71.000000
