POINTS
67.000000,2.000000
92.000000,16.000000
7.000000,18.000000
80.000000,54.000000
42.000000,68.000000
79.000000,69.000000
34.000000,74.000000
58.000000,86.000000
123.000000,94.000000
8.000000,114.000000
100.000000,117.000000
84.000000,124.000000
37.000000,126.000000
LINES
123.000000,94.000000,84.000000,124.000000
7.000000,18.000000,34.000000,74.000000
80.000000,54.000000,79.000000,69.000000
7.000000,18.000000,42.000000,68.000000
42.000000,68.000000,58.000000,86.000000
67.000000,2.000000,7.000000,18.000000
92.000000,16.000000,80.000000,54.000000
7.000000,18.000000,37.000000,126.000000
8.000000,114.000000,37.000000,126.000000
79.000000,69.000000,84.000000,124.000000
58.000000,86.000000,84.000000,124.000000
67.000000,2.000000,92.000000,16.000000
92.000000,16.000000,123.000000,94.000000
123.000000,94.000000,100.000000,117.000000
34.000000,74.000000,58.000000,86.000000
79.000000,69.000000,123.000000,94.000000
7.000000,18.000000,8.000000,114.000000
80.000000,54.000000,58.000000,86.000000
58.000000,86.000000,37.000000,126.000000
80.000000,54.000000,42.000000,68.000000
67.000000,2.000000,42.000000,68.000000
79.000000,69.000000,58.000000,86.000000
100.000000,117.000000,84.000000,124.000000
42.000000,68.000000,34.000000,74.000000
84.000000,124.000000,37.000000,126.000000
67.000000,2.000000,80.000000,54.000000
34.000000,74.000000,37.000000,126.000000
92.000000,16.000000,79.000000,69.000000
