POINTS
1474.000000,42.000000
828.000000,44.000000
1093.000000,46.000000
224.000000,48.000000
1264.000000,57.000000
866.000000,79.000000
493.000000,80.000000
847.000000,85.000000
1274.000000,99.000000
1809.000000,108.000000
694.000000,135.000000
123.000000,164.000000
325.000000,164.000000
285.000000,170.000000
1912.000000,171.000000
1428.000000,185.000000
551.000000,202.000000
906.000000,203.000000
2360.000000,212.000000
1840.000000,219.000000
462.000000,231.000000
1948.000000,231.000000
2028.000000,236.000000
2508.000000,249.000000
2637.000000,257.000000
446.000000,278.000000
916.000000,284.000000
2133.000000,304.000000
478.000000,313.000000
2464.000000,314.000000
2477.000000,315.000000
1445.000000,333.000000
1354.000000,348.000000
2215.000000,352.000000
2545.000000,365.000000
2127.000000,381.000000
1595.000000,395.000000
1648.000000,400.000000
1574.000000,404.000000
231.000000,409.000000
903.000000,410.000000
1562.000000,438.000000
285.000000,452.000000
368.000000,453.000000
2126.000000,454.000000
662.000000,455.000000
1016.000000,456.000000
2379.000000,474.000000
2059.000000,486.000000
1335.000000,488.000000
2504.000000,498.000000
2585.000000,503.000000
2374.000000,508.000000
1083.000000,521.000000
1948.000000,532.000000
557.000000,535.000000
2566.000000,539.000000
466.000000,579.000000
935.000000,592.000000
1889.000000,595.000000
519.000000,620.000000
1176.000000,644.000000
2199.000000,653.000000
1223.000000,674.000000
1136.000000,682.000000
1638.000000,701.000000
744.000000,705.000000
1811.000000,707.000000
1580.000000,708.000000
1131.000000,720.000000
1578.000000,741.000000
2517.000000,749.000000
387.000000,763.000000
859.000000,780.000000
2253.000000,783.000000
2081.000000,790.000000
1905.000000,800.000000
2013.000000,808.000000
2106.000000,814.000000
436.000000,817.000000
2502.000000,817.000000
1759.000000,845.000000
2088.000000,848.000000
1445.000000,853.000000
1166.000000,882.000000
1617.000000,890.000000
691.000000,896.000000
1191.000000,896.000000
1086.000000,929.000000
1596.000000,941.000000
1761.000000,950.000000
1275.000000,1000.000000
55.000000,1001.000000
300.000000,1018.000000
1751.000000,1018.000000
244.000000,1019.000000
741.000000,1039.000000
2493.000000,1041.000000
997.000000,1046.000000
248.000000,1048.000000
1876.000000,1057.000000
2381.000000,1060.000000
1387.000000,1071.000000
1429.000000,1079.000000
381.000000,1095.000000
1405.000000,1113.000000
227.000000,1118.000000
741.000000,1120.000000
77.000000,1127.000000
1611.000000,1139.000000
1001.000000,1161.000000
1233.000000,1180.000000
1817.000000,1181.000000
1446.000000,1190.000000
949.000000,1191.000000
1988.000000,1193.000000
422.000000,1194.000000
927.000000,1211.000000
140.000000,1228.000000
1301.000000,1253.000000
2407.000000,1253.000000
1684.000000,1255.000000
2067.000000,1256.000000
2573.000000,1287.000000
1522.000000,1291.000000
2283.000000,1295.000000
1959.000000,1296.000000
23.000000,1305.000000
1140.000000,1329.000000
2133.000000,1337.000000
868.000000,1340.000000
2154.000000,1397.000000
2033.000000,1402.000000
1328.000000,1420.000000
1221.000000,1425.000000
1615.000000,1428.000000
2139.000000,1435.000000
1339.000000,1443.000000
752.000000,1445.000000
517.000000,1451.000000
610.000000,1451.000000
377.000000,1452.000000
1995.000000,1460.000000
2592.000000,1460.000000
2150.000000,1462.000000
1603.000000,1476.000000
12.000000,1483.000000
162.000000,1492.000000
2238.000000,1496.000000
1855.000000,1531.000000
1230.000000,1543.000000
1797.000000,1545.000000
2519.000000,1546.000000
327.000000,1586.000000
2520.000000,1608.000000
1615.000000,1612.000000
1565.000000,1633.000000
1543.000000,1647.000000
1904.000000,1649.000000
1345.000000,1655.000000
1265.000000,1666.000000
1122.000000,1671.000000
2091.000000,1676.000000
2131.000000,1685.000000
1091.000000,1719.000000
1309.000000,1726.000000
2518.000000,1734.000000
1011.000000,1741.000000
290.000000,1755.000000
2258.000000,1755.000000
796.000000,1761.000000
820.000000,1768.000000
1720.000000,1772.000000
1954.000000,1786.000000
1481.000000,1805.000000
2381.000000,1807.000000
1041.000000,1813.000000
2139.000000,1813.000000
110.000000,1818.000000
2564.000000,1819.000000
1217.000000,1828.000000
2175.000000,1836.000000
1516.000000,1839.000000
1610.000000,1839.000000
1001.000000,1843.000000
2477.000000,1843.000000
2374.000000,1847.000000
108.000000,1857.000000
1463.000000,1860.000000
873.000000,1868.000000
2269.000000,1879.000000
1518.000000,1889.000000
1138.000000,1894.000000
461.000000,1910.000000
38.000000,1920.000000
1341.000000,1953.000000
204.000000,1970.000000
36.000000,1976.000000
1939.000000,1978.000000
610.000000,1984.000000
309.000000,1986.000000
1628.000000,2000.000000
1032.000000,2001.000000
1682.000000,2025.000000
1449.000000,2026.000000
305.000000,2046.000000
2423.000000,2047.000000
179.000000,2057.000000
346.000000,2059.000000
1029.000000,2069.000000
157.000000,2071.000000
2457.000000,2090.000000
2167.000000,2096.000000
113.000000,2106.000000
2375.000000,2119.000000
1338.000000,2134.000000
132.000000,2142.000000
384.000000,2146.000000
2180.000000,2146.000000
1261.000000,2149.000000
1779.000000,2160.000000
1758.000000,2165.000000
2171.000000,2176.000000
120.000000,2190.000000
1862.000000,2190.000000
1818.000000,2237.000000
559.000000,2238.000000
817.000000,2246.000000
1058.000000,2247.000000
997.000000,2262.000000
88.000000,2273.000000
1258.000000,2274.000000
1145.000000,2295.000000
2052.000000,2296.000000
1479.000000,2304.000000
833.000000,2305.000000
1319.000000,2306.000000
1616.000000,2318.000000
2126.000000,2324.000000
1208.000000,2335.000000
1130.000000,2342.000000
152.000000,2353.000000
2363.000000,2368.000000
1840.000000,2369.000000
2223.000000,2372.000000
1145.000000,2403.000000
1370.000000,2416.000000
2236.000000,2418.000000
2210.000000,2435.000000
899.000000,2446.000000
208.000000,2450.000000
1731.000000,2460.000000
2557.000000,2497.000000
1346.000000,2498.000000
496.000000,2509.000000
401.000000,2514.000000
213.000000,2535.000000
2234.000000,2536.000000
17.000000,2544.000000
2181.000000,2562.000000
493.000000,2572.000000
1553.000000,2582.000000
1827.000000,2583.000000
1132.000000,2600.000000
1949.000000,2649.000000
LINES
752.000000,1445.000000,1230.000000,1543.000000
2360.000000,212.000000,2215.000000,352.000000
1091.000000,1719.000000,1011.000000,1741.000000
1354.000000,348.000000,1083.000000,521.000000
2127.000000,381.000000,1948.000000,532.000000
1474.000000,42.000000,1428.000000,185.000000
2381.000000,1807.000000,2269.000000,1879.000000
1449.000000,2026.000000,1758.000000,2165.000000
2199.000000,653.000000,2253.000000,783.000000
213.000000,2535.000000,493.000000,2572.000000
2283.000000,1295.000000,2154.000000,1397.000000
309.000000,1986.000000,346.000000,2059.000000
1862.000000,2190.000000,1818.000000,2237.000000
1083.000000,521.000000,1131.000000,720.000000
401.000000,2514.000000,493.000000,2572.000000
1840.000000,219.000000,1948.000000,231.000000
2519.000000,1546.000000,2258.000000,1755.000000
108.000000,1857.000000,204.000000,1970.000000
