POINTS
273.000000,4.000000
62.000000,23.000000
262.000000,33.000000
223.000000,63.000000
299.000000,64.000000
25.000000,82.000000
109.000000,83.000000
251.000000,95.000000
145.000000,109.000000
369.000000,111.000000
229.000000,115.000000
142.000000,140.000000
8.000000,153.000000
318.000000,158.000000
112.000000,162.000000
302.000000,165.000000
308.000000,181.000000
256.000000,183.000000
346.000000,184.000000
249.000000,188.000000
30.000000,224.000000
145.000000,225.000000
233.000000,234.000000
176.000000,247.000000
90.000000,254.000000
208.000000,265.000000
344.000000,268.000000
310.000000,272.000000
288.000000,277.000000
116.000000,303.000000
249.000000,309.000000
333.000000,334.000000
294.000000,335.000000
58.000000,343.000000
178.000000,346.000000
206.000000,349.000000
249.000000,358.000000
322.000000,378.000000
LINES
262.000000,33.000000,223.000000,63.000000
208.000000,265.000000,249.000000,309.000000
256.000000,183.000000,233.000000,234.000000
251.000000,95.000000,256.000000,183.000000
142.000000,140.000000,249.000000,188.000000
8.000000,153.000000,58.000000,343.000000
333.000000,334.000000,294.000000,335.000000
288.000000,277.000000,249.000000,309.000000
229.000000,115.000000,249.000000,188.000000
145.000000,109.000000,142.000000,140.000000
112.000000,162.000000,30.000000,224.000000
145.000000,225.000000,176.000000,247.000000
273.000000,4.000000,62.000000,23.000000
30.000000,224.000000,116.000000,303.000000
310.000000,272.000000,249.000000,309.000000
116.000000,303.000000,178.000000,346.000000
30.000000,224.000000,58.000000,343.000000
273.000000,4.000000,109.000000,83.000000
273.000000,4.000000,223.000000,63.000000
256.000000,183.000000,288.000000,277.000000
176.000000,247.000000,208.000000,265.000000
273.000000,4.000000,145.000000,109.000000
256.000000,183.000000,249.000000,188.000000
30.000000,224.000000,145.000000,225.000000
249.000000,358.000000,322.000000,378.000000
58.000000,343.000000,178.000000,346.000000
262.000000,33.000000,251.000000,95.000000
233.000000,234.000000,176.000000,247.000000
251.000000,95.000000,229.000000,115.000000
251.000000,95.000000,369.000000,111.000000
145.000000,109.000000,229.000000,115.000000
318.000000,158.000000,346.000000,184.000000
308.000000,181.000000,310.000000,272.000000
310.000000,272.000000,288.000000,277.000000
302.000000,165.000000,256.000000,183.000000
249.000000,309.000000,206.000000,349.000000
273.000000,4.000000,299.000000,64.000000
262.000000,33.000000,299.000000,64.000000
58.000000,343.000000,322.000000,378.000000
249.000000,309.000000,249.000000,358.000000
249.000000,188.000000,145.000000,225.000000
223.000000,63.000000,229.000000,115.000000
142.000000,140.000000,145.000000,225.000000
369.000000,111.000000,344.000000,268.000000
310.000000,272.000000,333.000000,334.000000
116.000000,303.000000,58.000000,343.000000
294.000000,335.000000,322.000000,378.000000
145.000000,225.000000,90.000000,254.000000
318.000000,158.000000,308.000000,181.000000
25.000000,82.000000,8.000000,153.000000
346.000000,184.000000,344.000000,268.000000
308.000000,181.000000,256.000000,183.000000
223.000000,63.000000,145.000000,109.000000
299.000000,64.000000,369.000000,111.000000
273.000000,4.000000,369.000000,111.000000
178.000000,346.000000,249.000000,358.000000
294.000000,335.000000,249.000000,358.000000
30.000000,224.000000,90.000000,254.000000
109.000000,83.000000,112.000000,162.000000
145.000000,225.000000,116.000000,303.000000
223.000000,63.000000,251.000000,95.000000
256.000000,183.000000,310.000000,272.000000
249.000000,188.000000,233.000000,234.000000
333.000000,334.000000,322.000000,378.000000
302.000000,165.000000,308.000000,181.000000
249.000000,309.000000,178.000000,346.000000
344.000000,268.000000,333.000000,334.000000
229.000000,115.000000,256.000000,183.000000
176.000000,247.000000,116.000000,303.000000
249.000000,188.000000,176.000000,247.000000
344.000000,268.000000,310.000000,272.000000
249.000000,309.000000,294.000000,335.000000
176.000000,247.000000,178.000000,346.000000
369.000000,111.000000,346.000000,184.000000
233.000000,234.000000,208.000000,265.000000
62.000000,23.000000,109.000000,83.000000
308.000000,181.000000,346.000000,184.000000
25.000000,82.000000,112.000000,162.000000
112.000000,162.000000,145.000000,225.000000
25.000000,82.000000,109.000000,83.000000
206.000000,349.000000,249.000000,358.000000
310.000000,272.000000,294.000000,335.000000
58.000000,343.000000,249.000000,358.000000
62.000000,23.000000,25.000000,82.000000
145.000000,109.000000,249.000000,188.000000
208.000000,265.000000,178.000000,346.000000
308.000000,181.000000,344.000000,268.000000
233.000000,234.000000,288.000000,277.000000
109.000000,83.000000,145.000000,109.000000
273.000000,4.000000,262.000000,33.000000
369.000000,111.000000,302.000000,165.000000
369.000000,111.000000,318.000000,158.000000
178.000000,346.000000,206.000000,349.000000
299.000000,64.000000,251.000000,95.000000
90.000000,254.000000,116.000000,303.000000
318.000000,158.000000,302.000000,165.000000
8.000000,153.000000,112.000000,162.000000
251.000000,95.000000,302.000000,165.000000
109.000000,83.000000,142.000000,140.000000
142.000000,140.000000,112.000000,162.000000
8.000000,153.000000,30.000000,224.000000
208.000000,265.000000,288.000000,277.000000
